-2.830831110477447510e-01,2.561359107494354248e-01,9.044484794139862061e-02,3.395642936229705811e-01,4.992616772651672363e-01,4.822884798049926758e-01,1.324249207973480225e-01,5.581474304199218750e-01,5.017938613891601562e-01,-2.064031213521957397e-01,1.374828070402145386e-01,-1.029323264956474304e-01,4.968495294451713562e-02,1.233515262603759766e+00,-3.766748011112213135e-01,1.026051878929138184e+00,-9.192870855331420898e-01,-3.970182836055755615e-01,4.588244855403900146e-01,-1.037614122033119202e-01,-2.999898493289947510e-01,-8.486714959144592285e-01,-3.319282531738281250e-01,1.784777194261550903e-01,-5.254663228988647461e-01,3.513759076595306396e-01,3.644555434584617615e-02,-3.869652748107910156e-01,6.332533955574035645e-01,-4.498922228813171387e-01,-5.150794982910156250e-01,2.695393934845924377e-02,-4.201180934906005859e-01,4.356794953346252441e-01,1.316773891448974609e-01,2.617513835430145264e-01,-2.307631373405456543e-01,-6.300054956227540970e-03,-5.141161084175109863e-01,6.173236966133117676e-01,-7.447854429483413696e-02,1.272931247949600220e-01,-5.490076914429664612e-02,1.776002794504165649e-01,2.325272262096405029e-01,3.651012107729911804e-02,-2.315239906311035156e-01,2.630941197276115417e-02,1.812306940555572510e-01,6.742214560508728027e-01,-3.641551733016967773e-01,-2.904098629951477051e-01,-4.073881208896636963e-01,-2.133371494710445404e-02,-4.705940186977386475e-02,-2.093275785446166992e-01,7.396533153951168060e-03,5.854219794273376465e-01,-2.197916954755783081e-01,-2.319506257772445679e-01,-5.177093744277954102e-01,1.245037078857421875e+00,-1.022567510604858398e+00,-7.397966831922531128e-02,3.637392818927764893e-01,6.283323466777801514e-02,4.168098270893096924e-01,9.636970162391662598e-01,3.198621571063995361e-01,2.204778492450714111e-01,-1.504757851362228394e-01,1.319972872734069824e-01,-3.199257254600524902e-01,2.260125428438186646e-02,1.668316870927810669e-01,-4.928715992718935013e-03,-4.933190718293190002e-02,-1.613274365663528442e-01,-6.793018579483032227e-01,-8.052205294370651245e-02,-5.573188066482543945e-01,-3.187566399574279785e-01,1.777963042259216309e-01,2.661280035972595215e-01,-1.625624597072601318e-01,1.445774435997009277e+00,-3.588113188743591309e-01,3.496291339397430420e-01,5.559046268463134766e-01,-3.396564722061157227e-01,3.913863301277160645e-01,-6.827720254659652710e-02,2.998580038547515869e-01,-3.979906737804412842e-01,4.662542045116424561e-01,-1.264510154724121094e-01,2.828643620014190674e-01,2.208077907562255859e-01,1.509416103363037109e-01,7.108417153358459473e-01,4.272478818893432617e-02,3.347622454166412354e-01,5.932683870196342468e-02,9.791807085275650024e-02,5.691228508949279785e-01,2.929457128047943115e-01,-8.132776245474815369e-03,-4.814176559448242188e-01,3.162044286727905273e-01,1.057164147496223450e-01,4.837455600500106812e-02,-1.023002505302429199e+00,2.942471504211425781e-01,-3.642503023147583008e-01,-4.777028858661651611e-01,1.539938747882843018e-01,-5.882927179336547852e-01,-2.387505620718002319e-01,-3.829747438430786133e-01,4.091746807098388672e-01,-6.027936190366744995e-02,3.059239499270915985e-02,-2.084621936082839966e-01,-2.548196613788604736e-01,1.441492605954408646e-02,-1.783678233623504639e-01,-4.353404939174652100e-01,-1.652985215187072754e-01,4.158661663532257080e-01,4.011801481246948242e-01,1.002961173653602600e-01,8.732690662145614624e-02,-5.451107621192932129e-01,-1.017161980271339417e-01,-4.618929028511047363e-01,-2.279237471520900726e-02,6.377154588699340820e-02,-9.420580416917800903e-02,2.091031074523925781e-01,-2.415955662727355957e-01,2.391929626464843750e-01,-5.569171905517578125e-01,-2.278592586517333984e-01,-2.387956529855728149e-01,-5.089060068130493164e-01,-6.453255414962768555e-01,-4.484542012214660645e-01,3.131838738918304443e-01,3.266695141792297363e-01,-4.242826998233795166e-02,-7.513551115989685059e-01,-1.615187823772430420e-01,2.168519198894500732e-01,-1.556127369403839111e-01,-1.186921373009681702e-01,2.704223692417144775e-01,8.886599540710449219e-02,5.925663709640502930e-01,4.376566112041473389e-01,-4.610973596572875977e-01,1.108702793717384338e-01,7.303926348686218262e-01,2.486214600503444672e-02,-8.355171978473663330e-02,6.377779841423034668e-01,-4.862128496170043945e-01,-9.599574655294418335e-02,3.341271877288818359e-01,-2.895116806030273438e-01,-2.547563984990119934e-02,1.412835568189620972e-01,-4.118840396404266357e-01,-4.173574447631835938e-01,1.849723756313323975e-01,-4.640731588006019592e-02,-2.908808588981628418e-01,2.214098125696182251e-01,2.640544772148132324e-01,6.293419003486633301e-01,2.437588870525360107e-01,-2.347708344459533691e-01,-9.585770219564437866e-02,-1.433215336874127388e-03,2.502984106540679932e-01,7.226488590240478516e-01,2.024184167385101318e-01,4.558603093028068542e-02,5.802932009100914001e-02,1.427293866872787476e-01,-6.620971113443374634e-02,-2.322424203157424927e-01,3.445051014423370361e-01,-4.513436853885650635e-01,-4.171768128871917725e-01,2.616805769503116608e-02,-2.098259516060352325e-02,-4.314169287681579590e-02,-1.795218288898468018e-01,5.544468164443969727e-01,2.378327399492263794e-01,1.932073980569839478e-01,1.154350787401199341e-01,2.094053626060485840e-01,1.884104907512664795e-01,-6.484971195459365845e-02,-1.985367238521575928e-01,-3.156097233295440674e-01,1.297945827245712280e-01,8.867768198251724243e-02,3.841011226177215576e-01,-3.738258732482790947e-03,-7.507821917533874512e-02,-1.329877646639943123e-03,-8.032068610191345215e-02,-3.302858471870422363e-01,-5.332395085133612156e-04,-1.731068342924118042e-01,5.856060385704040527e-01,2.525597810745239258e-01,3.033894598484039307e-01,1.918463706970214844e-01,2.808315493166446686e-02,-3.401131927967071533e-01,4.960226714611053467e-01,3.609090577811002731e-03,7.656602263450622559e-01,-4.271233379840850830e-01,1.863705068826675415e-01,4.273473024368286133e-01,-1.953224092721939087e-01,1.462826281785964966e-01,-4.601539671421051025e-01,1.856787502765655518e-01,-3.610459566116333008e-01,1.385430693626403809e-01,7.088909149169921875e-01,-5.763021111488342285e-01,2.497404254972934723e-02,4.328068792819976807e-01,2.384130358695983887e-01,-3.050027191638946533e-01,2.292545735836029053e-01,2.348857745528221130e-02,3.529202640056610107e-01,1.013205498456954956e-01,3.540767729282379150e-01,-1.343021541833877563e-01,-1.081749439239501953e+00,5.143224075436592102e-02,-1.714451164007186890e-01,2.333053946495056152e-01,-4.264488518238067627e-01,4.223561882972717285e-01,-3.589872717857360840e-01,-4.763312041759490967e-01,-2.489220052957534790e-01,-2.777214050292968750e-01,2.129699885845184326e-01,3.366889953613281250e-01,-5.217719674110412598e-01,-3.364644050598144531e-01,-2.085200697183609009e-01,-1.779323369264602661e-01,5.024130642414093018e-02,-3.782372772693634033e-01,6.542747616767883301e-01,-3.315226435661315918e-01,1.054748371243476868e-01,-3.060328364372253418e-01,4.605827927589416504e-01,1.870378255844116211e-01,-6.500666141510009766e-01,-4.641734063625335693e-01,4.402634501457214355e-01,1.156656537204980850e-02,1.608449071645736694e-01,3.786818683147430420e-02,-1.312958896160125732e-01,-5.624690651893615723e-01,2.728452682495117188e-01,5.287098884582519531e-01,-3.664612472057342529e-01,8.611717224121093750e-01,-9.196138381958007812e-02,5.889714136719703674e-02,-4.010192751884460449e-01,-6.578196287155151367e-01,-1.088186129927635193e-01,-8.634003251791000366e-02,3.667266340926289558e-03,5.947043895721435547e-01,-8.715931177139282227e-01,-2.312672324478626251e-02,-1.832784563302993774e-01,1.970975100994110107e-01,1.100783646106719971e-01,1.883050054311752319e-01,4.967882111668586731e-02,-7.606848329305648804e-02,4.280792772769927979e-01,-7.179136276245117188e-01,1.600312888622283936e-01,-2.562218904495239258e-01,-3.886713087558746338e-01,-7.079895138740539551e-01,-1.120678633451461792e-01,3.873413503170013428e-01,2.252593636512756348e-01,9.541959315538406372e-02,-6.698942780494689941e-01,-3.180996179580688477e-01,-8.212701231241226196e-02,-6.324058026075363159e-02,4.361011981964111328e-01,8.018169552087783813e-02,1.678508669137954712e-01,-2.491560131311416626e-01,4.132539927959442139e-01,2.574049830436706543e-01,3.852671086788177490e-01,1.502889543771743774e-01,-4.189068377017974854e-01,6.327342987060546875e-01,3.276258409023284912e-01,4.470705986022949219e-01,1.703407429158687592e-02,1.451106667518615723e-01,-2.497791200876235962e-01,-1.985980272293090820e-01,-2.959820032119750977e-01,7.602425217628479004e-01,-5.267692208290100098e-01,-3.377813100814819336e-01,3.480552136898040771e-01,-5.652544498443603516e-01,-9.622124433517456055e-01,6.073421239852905273e-02,1.620137542486190796e-01,3.651892244815826416e-01,-1.096961423754692078e-01,3.262671232223510742e-01,-3.751915693283081055e-01,-3.841092884540557861e-01,8.588986843824386597e-02,3.004232048988342285e-01,4.760203361511230469e-01,-2.065617591142654419e-01,-3.251463472843170166e-01,-4.162341952323913574e-01,-1.519988030195236206e-01,-2.386385500431060791e-01,-1.150630638003349304e-01,9.317553639411926270e-01,-3.980984985828399658e-01,-1.766119599342346191e-01,-3.949537128210067749e-02,6.051316484808921814e-02,2.916468381881713867e-01,-1.309180855751037598e-01,-3.352720737457275391e-01,-1.070425808429718018e-01,2.255895882844924927e-01,-9.509422630071640015e-02,-3.845156431198120117e-01,-7.059584856033325195e-01,-2.069890201091766357e-01,-4.936332702636718750e-01,-1.246064826846122742e-01,-6.487191319465637207e-01,5.632832050323486328e-01,2.668335139751434326e-01,-4.317919611930847168e-01,1.802431046962738037e-01,-4.062967300415039062e-01,1.643566042184829712e-01,-4.810248613357543945e-01,-8.844917267560958862e-02,6.255512237548828125e-01,3.900752067565917969e-01,2.249064445495605469e-01,-2.265007644891738892e-01,4.652737081050872803e-01,-4.279480502009391785e-02,-1.615697294473648071e-01,-6.132938861846923828e-01,-5.262384414672851562e-01,1.190772354602813721e-01,2.002235651016235352e-01,-1.928125470876693726e-01,2.241874337196350098e-01,1.247673854231834412e-01,-2.535788118839263916e-01,-2.110130041837692261e-01,-3.242509961128234863e-01,-1.684478372335433960e-01,-1.487512141466140747e-01,-2.702858448028564453e-01,2.192323207855224609e-01,1.029276251792907715e+00,1.960822492837905884e-01,1.014575585722923279e-01,-2.013853192329406738e-01,4.616468250751495361e-01,3.002324700355529785e-01,-1.576247662305831909e-01,-5.165402889251708984e-01,6.702936291694641113e-01,3.845582008361816406e-01,-5.210685133934020996e-01,3.746303729712963104e-03,1.075716689229011536e-01,1.562287509441375732e-01,1.828078478574752808e-01,-6.557970643043518066e-01,6.465087532997131348e-01,-2.063663117587566376e-02,-3.140389025211334229e-01,-4.390454292297363281e-01,-5.576432943344116211e-01,-2.843619287014007568e-01,1.008651182055473328e-01,-4.509684443473815918e-01,1.987461149692535400e-01,-5.077631473541259766e-01,-1.820175945758819580e-01,1.125811114907264709e-01,-1.909338235855102539e-01,1.906533837318420410e-01,-6.260452270507812500e-01,5.505948513746261597e-02,-3.640715777873992920e-01,-3.593744933605194092e-01,-1.071800589561462402e-01,3.046096563339233398e-01,9.737347811460494995e-02,-1.161881163716316223e-01,-2.423407137393951416e-02,-1.713825911283493042e-01,8.079502731561660767e-02,6.944378614425659180e-01,4.731742143630981445e-01,-8.508638292551040649e-02,-9.399691224098205566e-02,5.359939932823181152e-01,1.688820719718933105e-01,-3.431578278541564941e-01,-2.100508660078048706e-01,3.730050027370452881e-01,3.560001030564308167e-02,-4.519818425178527832e-01,2.236378490924835205e-01,4.943104684352874756e-01,-3.167064189910888672e-01,6.540404558181762695e-01,-2.261490523815155029e-01,1.030407905578613281e+00,1.952566653490066528e-01,1.122506558895111084e-01,-5.701192617416381836e-01,6.749362945556640625e-01,-2.477139532566070557e-01,1.038949266076087952e-01,-1.151038110256195068e-01,-2.302748858928680420e-01,1.354300677776336670e-01,-3.387218117713928223e-01,-1.224927790462970734e-02,-4.712654277682304382e-03,-1.993504315614700317e-01,-5.252580046653747559e-01,-2.622040212154388428e-01,-1.088814139366149902e-01,2.518177330493927002e-01,2.810947597026824951e-01,-6.273405253887176514e-02,3.635291457176208496e-01,2.374778501689434052e-02,-5.281900763511657715e-01,1.913749426603317261e-01,-1.606689840555191040e-01,-1.999458521604537964e-01,-2.081085592508316040e-01,-1.736497273668646812e-03,-5.146751552820205688e-02,-2.445333078503608704e-02,3.079569041728973389e-01,-2.555873394012451172e-01,-4.080188572406768799e-01,-5.166689753532409668e-01,1.055046245455741882e-01,3.336861729621887207e-01,-1.206973195075988770e-01,5.749515816569328308e-02,-4.513675868511199951e-01,-1.173181384801864624e-01,-2.197179347276687622e-01,-3.307762742042541504e-02,-7.955645918846130371e-01,-4.737434387207031250e-01,4.342653453350067139e-01,2.765900194644927979e-01,-3.896667361259460449e-01,-3.025697171688079834e-01,1.573408097028732300e-01,1.500744968652725220e-01,1.021122574806213379e+00,3.169142827391624451e-02,-1.985990442335605621e-02,4.297674596309661865e-01,3.586513698101043701e-01,-5.817605853080749512e-01,-1.556324958801269531e-01,6.713271737098693848e-01,2.765278220176696777e-01,2.511466443538665771e-01,4.674849212169647217e-01,-4.863145351409912109e-01,3.060806095600128174e-01,-3.218928575515747070e-01,3.536120355129241943e-01,-1.766116768121719360e-01,-5.276572704315185547e-01,5.554379820823669434e-01,-8.416996337473392487e-03,-1.099703013896942139e-01,-4.402787089347839355e-01,-3.071542382240295410e-01,-4.526450335979461670e-01,2.691723406314849854e-01,2.344228178262710571e-01,-3.956951498985290527e-01,1.327635347843170166e-01,-8.166621923446655273e-01,-5.319504067301750183e-02,-2.982093095779418945e-01,3.873044252395629883e-01,3.067907989025115967e-01,5.647326111793518066e-01,3.115819394588470459e-01,5.060304403305053711e-01,-1.194579377770423889e-01,-4.129959046840667725e-01,1.260066181421279907e-01,4.488596320152282715e-01,-2.834369242191314697e-01,1.564043760299682617e-01,2.150376699864864349e-02,1.309147924184799194e-01,7.056232690811157227e-01,-2.523317374289035797e-02,-3.262341916561126709e-01,-5.668179988861083984e-01,-1.188400611281394958e-01,1.820972710847854614e-01,-2.145895510911941528e-01,-5.839766003191471100e-03,-4.374510347843170166e-01,7.415243387222290039e-01,3.973841071128845215e-01,9.317174553871154785e-01,1.453038603067398071e-01,-1.946688741445541382e-01,5.347672104835510254e-01,4.356118142604827881e-01,5.098667144775390625e-01,-1.616253554821014404e-01,1.181110888719558716e-01,-2.974549233913421631e-01,4.596081003546714783e-02,-7.841826081275939941e-01,3.151107951998710632e-02,2.419549077749252319e-01,8.641085028648376465e-02,-7.291705012321472168e-01,-4.582456946372985840e-01,-1.244127228856086731e-01,-1.665402054786682129e-01,5.306711196899414062e-01,1.150687634944915771e-01,1.697425730526447296e-02,-6.736228466033935547e-01,4.203676804900169373e-02,1.964807063341140747e-01,2.967925965785980225e-01,-5.281016230583190918e-01,6.916337013244628906e-01,1.998409926891326904e-01,1.538693606853485107e-01,-2.428003549575805664e-01,8.187259733676910400e-02,3.723723590373992920e-01,-1.902199387550354004e-01,-7.627639770507812500e-01,-6.184462457895278931e-02,-1.805786043405532837e-01,-5.203571319580078125e-01,-3.844748139381408691e-01,5.107780098915100098e-01,5.768722295761108398e-01,-4.065313339233398438e-01,-4.219730198383331299e-01,-2.097365707159042358e-01,2.044102735817432404e-02,7.999506592750549316e-02,-9.685767292976379395e-01,-2.524595260620117188e-01,-5.908189415931701660e-01,6.143886595964431763e-02,6.572782993316650391e-01,-3.665231168270111084e-01,-1.727834716439247131e-02,-2.896539270877838135e-01,-8.281425386667251587e-02,3.803877830505371094e-01,-7.429785132408142090e-01,4.506122786551713943e-03,-2.157258540391921997e-01,1.971079781651496887e-02,1.356423497200012207e-01,3.946569859981536865e-01,1.725132018327713013e-01,4.203745163977146149e-03,1.382100880146026611e-01,1.173725277185440063e-01,3.380436897277832031e-01,-3.113397657871246338e-01,5.299914628267288208e-02,7.482493519783020020e-01,4.873818531632423401e-02,-2.285219728946685791e-01,-2.332153618335723877e-01,4.787708818912506104e-01,-4.502556025981903076e-01,5.279539227485656738e-01,1.953392028808593750e-01,5.518152117729187012e-01,-9.522437304258346558e-02,-3.102856874465942383e-01,7.036908268928527832e-01,2.246156781911849976e-01,-3.197049796581268311e-01,4.819915816187858582e-02,2.528921067714691162e-01,-3.784546852111816406e-01,-2.422694563865661621e-01,-2.706677652895450592e-02,-4.061394333839416504e-01,-1.047332063317298889e-01,3.559360802173614502e-01,1.021238088607788086e+00,-2.189438492059707642e-01,-8.960482478141784668e-01,2.927369773387908936e-01,3.859443664550781250e-01,1.293760538101196289e-01,1.274921745061874390e-01,-2.308152616024017334e-01,1.459248065948486328e-01,-8.769986629486083984e-01,-4.436883926391601562e-01,8.234280347824096680e-01,6.259167939424514771e-02,-6.910907030105590820e-01,8.467325568199157715e-02,-2.864692509174346924e-01,-1.753244847059249878e-01,1.937255561351776123e-01,5.394484996795654297e-01,-9.899985790252685547e-02,-6.108592450618743896e-02,-1.591049134731292725e-01,3.767129182815551758e-01,1.261161416769027710e-01,-3.109272420406341553e-01,4.783997833728790283e-01,1.123553514480590820e-01,7.686903476715087891e-01,-9.781304001808166504e-01,-5.350743234157562256e-02,1.233952417969703674e-01,6.316920518875122070e-01,-2.225624471902847290e-01,5.439130663871765137e-01,-2.164865732192993164e-01,1.881067901849746704e-01,-8.707366883754730225e-03,-6.431272029876708984e-01,-2.247001510113477707e-03,5.566649883985519409e-02,-1.797539889812469482e-01,1.684691011905670166e-01,1.063791383057832718e-02,5.706681013107299805e-01,3.146943077445030212e-02,4.974670410156250000e-01,-5.204491019248962402e-01,2.484301105141639709e-02,-1.125438138842582703e-01,7.031076401472091675e-02,4.400682747364044189e-01,-2.553602494299411774e-02,1.933286041021347046e-01,-3.147495090961456299e-01,2.367511391639709473e-01,-1.869856566190719604e-02,2.427346706390380859e-01,-3.859182298183441162e-01,-2.389258742332458496e-01,5.559219121932983398e-01,5.068860054016113281e-01,-4.388300180435180664e-01,-8.117675781250000000e-02,-2.454892843961715698e-01,-1.415819674730300903e-01,-5.581327676773071289e-01,-1.206091642379760742e+00,2.807573378086090088e-01,2.647262215614318848e-01,-2.477319352328777313e-02,1.453188806772232056e-01,-4.206762909889221191e-01,-4.417253136634826660e-01,-1.396088600158691406e-01,-1.800217628479003906e-01,2.563880980014801025e-01,4.850205183029174805e-01,3.416539430618286133e-01,6.499589681625366211e-01,1.741664856672286987e-01,-4.384098947048187256e-01,3.540020883083343506e-01,-2.774005532264709473e-01,-1.573252528905868530e-01,3.508097678422927856e-02,2.029451355338096619e-02,-8.308642357587814331e-02,6.697071790695190430e-01,-3.815903961658477783e-01,-4.678596556186676025e-01,-3.007698953151702881e-01,3.251814469695091248e-02,6.341128349304199219e-01,-3.043124079704284668e-01,4.761559516191482544e-02,-6.379584670066833496e-01,2.609749436378479004e-01,3.789628446102142334e-01,7.020215392112731934e-01,-4.779517650604248047e-02,1.452106237411499023e-01,3.073381781578063965e-01,6.142377108335494995e-02,3.191508054733276367e-01,3.298968672752380371e-01,-9.176004678010940552e-02,3.665477037429809570e-01,8.048396706581115723e-01,-3.937366306781768799e-01,1.779541969299316406e-01,1.602636277675628662e-01,3.530073165893554688e-01,-1.085078576579689980e-03,1.450116634368896484e-01,9.874545969069004059e-03,-1.010098159313201904e-01,3.535735607147216797e-01,-1.741851866245269775e-02,-2.502675652503967285e-01
